geoid,county,classification,stage1_result,jobs_2022,povrate_2024,has_any_permits,median_hhincome_2024,median_homevalue_2024
24510120300,Baltimore city,Less Likely,Advances to Scoring,533.0,0.24168237,1,59583.0,276900.0
24005421102,Baltimore County,Less Likely,Advances to Scoring,161.0,0.21690895,0,66023.0,178800.0
24033802001,Prince George's County,Less Likely,Advances to Scoring,589.0,0.17630185,0,65842.0,310600.0
24510271001,Baltimore city,Less Likely,Advances to Scoring,76.0,0.19966814,1,50078.0,189600.0
24047950000,Worcester County,Already Attractive,Advances to Scoring,2777.0,0.22509848,0,62083.0,435200.0
24005420302,Baltimore County,Less Likely,Advances to Scoring,123.0,0.21668063,0,72028.0,189300.0
24510250203,Baltimore city,Less Likely,Advances to Scoring,843.0,0.1843044,1,42750.0,77800.0
24031703213,Montgomery County,Less Likely,Advances to Scoring,118.0,0.18543047,0,61892.0,272500.0
24510270701,Baltimore city,Already Attractive,Advances to Scoring,265.0,0.19706582,1,49855.0,
24510270401,Baltimore city,Less Likely,Advances to Scoring,409.0,0.2218302,1,65485.0,207000.0
24005452500,Baltimore County,Less Likely,Advances to Scoring,271.0,0.20100263,0,66310.0,225000.0
24510151000,Baltimore city,Less Likely,Advances to Scoring,748.0,0.23617619,1,56369.0,246700.0
24005451300,Baltimore County,Less Likely,Advances to Scoring,1499.0,0.2139535,0,60685.0,241200.0
24005491600,Baltimore County,Less Likely,Advances to Scoring,887.0,0.19827288,0,39306.0,208600.0
24510260302,Baltimore city,Less Likely,Advances to Scoring,186.0,0.20806485,1,51715.0,154600.0
24510280403,Baltimore city,Less Likely,Advances to Scoring,642.0,0.23457088,1,72949.0,319900.0
24033803612,Prince George's County,Less Likely,Advances to Scoring,2306.0,0.14529058,0,75957.0,360900.0
24510260301,Baltimore city,Less Likely,Advances to Scoring,172.0,0.19152543,1,50342.0,136700.0
24039930101,Somerset County,Goldilocks,Advances to Scoring,1234.0,0.23295684,0,67857.0,216600.0
24033802501,Prince George's County,Less Likely,Advances to Scoring,58.0,0.30127043,0,61772.0,362200.0
24510200702,Baltimore city,Goldilocks,Advances to Scoring,44.0,0.18418972,1,50901.0,106100.0
24031701601,Montgomery County,Less Likely,Advances to Scoring,27.0,0.20197532,0,63274.0,514700.0
24510070300,Baltimore city,Goldilocks,Advances to Scoring,208.0,0.19747081,1,66607.0,234200.0
24005402503,Baltimore County,Less Likely,Advances to Scoring,971.0,0.22778647,0,51509.0,310200.0
24005420301,Baltimore County,Less Likely,Advances to Scoring,212.0,0.18358889,0,64227.0,178900.0
24510280101,Baltimore city,Goldilocks,Advances to Scoring,3191.0,0.097267762,1,86686.0,151500.0
24510271101,Baltimore city,Already Attractive,Advances to Scoring,718.0,0.20721705,1,68929.0,273900.0
24033805602,Prince George's County,Less Likely,Advances to Scoring,262.0,0.34125304,0,86289.0,213300.0
24510272006,Baltimore city,Less Likely,Advances to Scoring,434.0,0.21446665,1,40370.0,233500.0
24033805202,Prince George's County,Less Likely,Advances to Scoring,206.0,0.16533481,0,54675.0,379200.0
24031700822,Montgomery County,Less Likely,Advances to Scoring,2717.0,0.24437299,0,48693.0,164600.0
24510090300,Baltimore city,Goldilocks,Advances to Scoring,655.0,0.25782856,1,72701.0,212400.0
24510150800,Baltimore city,Less Likely,Advances to Scoring,226.0,0.2113138,1,64914.0,227400.0
24031701509,Montgomery County,Less Likely,Advances to Scoring,2454.0,0.2117371,0,63200.0,626300.0
24011955302,Caroline County,Less Likely,Advances to Scoring,1961.0,0.18532944,0,53636.0,238900.0
24510150701,Baltimore city,Less Likely,Advances to Scoring,257.0,0.25649202,1,56318.0,260100.0
24001001100,Allegany County,Less Likely,Advances to Scoring,1168.0,0.21763869,0,47054.0,128400.0
24005430900,Baltimore County,Less Likely,Advances to Scoring,485.0,0.24861304,0,60711.0,341000.0
24510080102,Baltimore city,Less Likely,Advances to Scoring,268.0,0.31426886,1,48799.0,113100.0
24510210200,Baltimore city,Goldilocks,Advances to Scoring,4116.0,0.17866161,1,63777.0,209200.0
24037875903,St. Mary's County,Already Attractive,Advances to Scoring,1043.0,0.26707861,0,74019.0,304100.0
24510160200,Baltimore city,Less Likely,Advances to Scoring,54.0,0.16982183,1,40990.0,120300.0
24033805908,Prince George's County,Goldilocks,Advances to Scoring,5902.0,0.14055537,0,72566.0,279900.0
24510090900,Baltimore city,Goldilocks,Advances to Scoring,149.0,0.20723104,1,43769.0,115800.0
24011955600,Caroline County,Less Likely,Advances to Scoring,2290.0,0.29072347,0,40931.0,185600.0
24510090400,Baltimore city,Less Likely,Advances to Scoring,320.0,0.29664722,1,39129.0,122000.0
24510151300,Baltimore city,Less Likely,Advances to Scoring,473.0,0.23346496,1,49591.0,142900.0
24510272007,Baltimore city,Less Likely,Advances to Scoring,882.0,0.24977155,1,43422.0,203600.0
24045010503,Wicomico County,Already Attractive,Advances to Scoring,1106.0,0.2918559,0,39442.0,285000.0
24510250206,Baltimore city,Already Attractive,Advances to Scoring,3427.0,0.19719867,1,63233.0,134100.0
24510130100,Baltimore city,Less Likely,Advances to Scoring,69.0,0.33225387,1,34006.0,321200.0
24510120400,Baltimore city,Less Likely,Advances to Scoring,187.0,0.12830371,1,60313.0,319300.0
24001000500,Allegany County,Less Likely,Advances to Scoring,3431.0,0.33577052,0,34545.0,108200.0
24043000302,Washington County,Less Likely,Advances to Scoring,131.0,0.22002725,0,52500.0,124900.0
24510080700,Baltimore city,Goldilocks,Advances to Scoring,49.0,0.390625,1,55500.0,277500.0
24510180300,Baltimore city,Goldilocks,Advances to Scoring,1109.0,0.25251991,1,67895.0,213100.0
24001001800,Allegany County,Less Likely,Advances to Scoring,1624.0,0.26856947,0,47468.0,218500.0
24510200100,Baltimore city,Goldilocks,Advances to Scoring,336.0,0.14718889,1,88125.0,96300.0
24001000700,Allegany County,Less Likely,Advances to Scoring,742.0,0.39295477,0,36673.0,129200.0
24510270102,Baltimore city,Less Likely,Advances to Scoring,127.0,0.29978758,1,69625.0,198100.0
24510130300,Baltimore city,Less Likely,Advances to Scoring,197.0,0.37003914,1,48047.0,220400.0
24033807000,Prince George's County,Goldilocks,Advances to Scoring,2993.0,0.43134186,0,45761.0,436000.0
24005430101,Baltimore County,Less Likely,Advances to Scoring,702.0,0.19598393,0,61061.0,193700.0
24033803100,Prince George's County,Goldilocks,Advances to Scoring,605.0,0.26399767,0,62563.0,340900.0
24005450503,Baltimore County,Less Likely,Advances to Scoring,27.0,0.22220305,0,63816.0,182700.0
24510200600,Baltimore city,Less Likely,Advances to Scoring,824.0,0.18670887,1,49266.0,91700.0
24510250207,Baltimore city,Less Likely,Advances to Scoring,766.0,0.19009902,1,41292.0,92700.0
24510150702,Baltimore city,Less Likely,Advances to Scoring,66.0,0.35091743,1,41447.0,168300.0
24510151200,Baltimore city,Less Likely,Advances to Scoring,179.0,0.20764552,1,40179.0,147000.0
24510080800,Baltimore city,Goldilocks,Advances to Scoring,131.0,0.29603255,1,69250.0,284300.0
24510150300,Baltimore city,Less Likely,Advances to Scoring,206.0,0.4439221,1,30990.0,82300.0
24033806713,Prince George's County,Already Attractive,Advances to Scoring,1903.0,0.10035212,0,63293.0,
24005490605,Baltimore County,Already Attractive,Advances to Scoring,8133.0,0.85589522,0,2499.0,
24005401507,Baltimore County,Less Likely,Advances to Scoring,3300.0,0.076740131,0,76759.0,261800.0
24005450504,Baltimore County,Less Likely,Advances to Scoring,133.0,0.20457526,0,41634.0,193100.0
24033803900,Prince George's County,Less Likely,Advances to Scoring,903.0,0.23063104,0,82308.0,343900.0
24033801701,Prince George's County,Less Likely,Eliminated — Already Attractive,145.0,0.15542953,0,66217.0,391100.0
24033801707,Prince George's County,Less Likely,Eliminated — Already Attractive,110.0,0.073709674,0,83523.0,373100.0
24033801709,Prince George's County,Goldilocks,Eliminated — Already Attractive,352.0,0.35294119,0,69146.0,387000.0
24033801807,Prince George's County,Less Likely,Eliminated — Already Attractive,177.0,0.11391168,0,83779.0,405400.0
24033803001,Prince George's County,Less Likely,Eliminated — Already Attractive,130.0,0.13351877,0,77813.0,373400.0
24033801908,Prince George's County,Less Likely,Eliminated — Already Attractive,369.0,0.1103938,0,81060.0,374100.0
24033801216,Prince George's County,Less Likely,Eliminated — Already Attractive,375.0,0.17977825,0,80421.0,372900.0
24033803508,Prince George's County,Less Likely,Eliminated — Already Attractive,418.0,0.26019314,0,76719.0,366500.0
24033801808,Prince George's County,Less Likely,Eliminated — Already Attractive,254.0,0.19699343,0,66058.0,416700.0
24033800704,Prince George's County,Less Likely,Eliminated — Already Attractive,192.0,0.071660616,0,90953.0,363800.0
24047951000,Worcester County,Less Likely,Eliminated — Already Attractive,2957.0,0.21747614,0,69327.0,372000.0
24033800218,Prince George's County,Goldilocks,Eliminated — Already Attractive,1940.0,0.21298267,0,85000.0,408800.0
24033800217,Prince George's County,Less Likely,Eliminated — Already Attractive,375.0,0.11819668,0,106706.0,483000.0
24033800211,Prince George's County,Goldilocks,Eliminated — Already Attractive,529.0,0.083889417,0,86101.0,430600.0
24033800210,Prince George's County,Less Likely,Eliminated — Already Attractive,252.0,0.072230212,0,79306.0,517900.0
24033800109,Prince George's County,Goldilocks,Eliminated — Already Attractive,252.0,0.1329198,0,100909.0,390600.0
24033800103,Prince George's County,Goldilocks,Eliminated — Already Attractive,2785.0,0.12818299,0,87008.0,445900.0
24033800102,Prince George's County,Less Likely,Eliminated — Already Attractive,701.0,0.081551284,0,80745.0,430200.0
24033803509,Prince George's County,Already Attractive,Eliminated — Already Attractive,2679.0,0.27606884,0,72042.0,395200.0
24031703902,Montgomery County,Already Attractive,Eliminated — Already Attractive,1151.0,0.21238938,0,111326.0,546400.0
24033800413,Prince George's County,Less Likely,Eliminated — Already Attractive,503.0,0.1317905,0,110581.0,411300.0
24033803610,Prince George's County,Less Likely,Eliminated — Already Attractive,798.0,0.14985813,0,84632.0,436000.0
24037876200,St. Mary's County,Less Likely,Eliminated — Already Attractive,1166.0,0.20551936,0,124429.0,442500.0
24033804002,Prince George's County,Less Likely,Eliminated — Already Attractive,2378.0,0.18886979,0,82868.0,376300.0
24031703800,Montgomery County,Goldilocks,Eliminated — Already Attractive,4619.0,0.16949153,0,86190.0,615400.0
24037875904,St. Mary's County,Less Likely,Eliminated — Already Attractive,499.0,0.16242544,0,81845.0,379400.0
24033807500,Prince George's County,Goldilocks,Eliminated — Already Attractive,2363.0,0.15481617,0,83816.0,524700.0
24033807409,Prince George's County,Less Likely,Eliminated — Already Attractive,1122.0,0.18018702,0,101761.0,460100.0
24033807404,Prince George's County,Already Attractive,Eliminated — Already Attractive,11296.0,0.091856681,0,102891.0,394700.0
24033807301,Prince George's County,Less Likely,Eliminated — Already Attractive,459.0,0.20444328,0,81250.0,489300.0
24033806714,Prince George's County,Goldilocks,Eliminated — Already Attractive,609.0,0.27231622,0,100171.0,545500.0
24033806602,Prince George's County,Less Likely,Eliminated — Already Attractive,4751.0,0.24907292,0,85987.0,374900.0
24033806501,Prince George's County,Less Likely,Eliminated — Already Attractive,1899.0,0.23393868,0,78194.0,449100.0
24033806000,Prince George's County,Already Attractive,Eliminated — Already Attractive,1147.0,0.13803089,0,91493.0,442400.0
24033805909,Prince George's County,Less Likely,Eliminated — Already Attractive,117.0,0.063157894,0,84063.0,462400.0
24033805802,Prince George's County,Goldilocks,Eliminated — Already Attractive,230.0,0.067048058,0,125144.0,382600.0
24033805801,Prince George's County,Less Likely,Eliminated — Already Attractive,484.0,0.14292841,0,81985.0,382800.0
24033805500,Prince George's County,Less Likely,Eliminated — Already Attractive,893.0,0.17716943,0,86384.0,389600.0
24033805201,Prince George's County,Less Likely,Eliminated — Already Attractive,615.0,0.10977381,0,80498.0,434200.0
24033805101,Prince George's County,Less Likely,Eliminated — Already Attractive,185.0,0.20427065,0,69489.0,376300.0
24033805000,Prince George's County,Less Likely,Eliminated — Already Attractive,662.0,0.067019068,0,81417.0,404300.0
24033804600,Prince George's County,Less Likely,Eliminated — Already Attractive,553.0,0.12999403,0,83869.0,413300.0
24033804101,Prince George's County,Less Likely,Eliminated — Already Attractive,207.0,0.10243234,0,79504.0,547100.0
24033803613,Prince George's County,Goldilocks,Eliminated — Already Attractive,699.0,0.071902364,0,74082.0,405800.0
24031703701,Montgomery County,Already Attractive,Eliminated — Already Attractive,254.0,0.23253611,0,132883.0,415500.0
24003751103,Anne Arundel County,Less Likely,Eliminated — Already Attractive,407.0,0.080878213,0,71875.0,375100.0
24031703404,Montgomery County,Less Likely,Eliminated — Already Attractive,121.0,0.16807835,0,99318.0,387000.0
24031700727,Montgomery County,Less Likely,Eliminated — Already Attractive,4260.0,0.16303866,0,90417.0,468400.0
24031700724,Montgomery County,Less Likely,Eliminated — Already Attractive,455.0,0.14749511,0,70103.0,370700.0
24031700715,Montgomery County,Already Attractive,Eliminated — Already Attractive,291.0,0.095650829,0,106955.0,439100.0
24031700706,Montgomery County,Goldilocks,Eliminated — Already Attractive,3247.0,0.051572617,0,100907.0,496600.0
24031700309,Montgomery County,Already Attractive,Eliminated — Already Attractive,6216.0,0.12871455,0,95424.0,365100.0
24025306200,Harford County,Goldilocks,Eliminated — Already Attractive,773.0,0.20172258,0,67569.0,380400.0
24025305200,Harford County,Less Likely,Eliminated — Already Attractive,534.0,0.11912944,0,75000.0,394400.0
24021772200,Frederick County,Already Attractive,Eliminated — Already Attractive,4108.0,0.34706813,0,68879.0,441800.0
24021767500,Frederick County,Less Likely,Eliminated — Already Attractive,228.0,0.032831211,0,88009.0,428800.0
24021753001,Frederick County,Less Likely,Eliminated — Already Attractive,1222.0,0.092580847,0,97451.0,381800.0
24021751600,Frederick County,Less Likely,Eliminated — Already Attractive,211.0,0.067147069,0,98026.0,540100.0
24021751001,Frederick County,Already Attractive,Eliminated — Already Attractive,7.0,0.14117132,0,90465.0,448800.0
24021750801,Frederick County,Goldilocks,Eliminated — Already Attractive,3368.0,0.081329115,0,68438.0,427000.0
24021750508,Frederick County,Less Likely,Eliminated — Already Attractive,469.0,0.16173609,0,72111.0,421500.0
24017851200,Charles County,Less Likely,Eliminated — Already Attractive,493.0,0.062855937,0,104038.0,441500.0
24017850802,Charles County,Goldilocks,Eliminated — Already Attractive,3585.0,0.11627907,0,86425.0,406200.0
24005490303,Baltimore County,Less Likely,Eliminated — Already Attractive,2766.0,0.27719823,0,75392.0,376200.0
24003740205,Anne Arundel County,Less Likely,Eliminated — Already Attractive,1607.0,0.22686084,0,87404.0,372100.0
24510030200,Baltimore city,Goldilocks,Eliminated — Already Attractive,6150.0,0.2141197,1,107048.0,377500.0
24031700729,Montgomery County,Less Likely,Eliminated — Already Attractive,371.0,0.17675379,0,110855.0,448400.0
24031700731,Montgomery County,Less Likely,Eliminated — Already Attractive,631.0,0.22729553,0,103148.0,487500.0
24031700732,Montgomery County,Less Likely,Eliminated — Already Attractive,568.0,0.14679742,0,92500.0,386900.0
24031700812,Montgomery County,Less Likely,Eliminated — Already Attractive,339.0,0.095945045,0,88954.0,367600.0
24031703302,Montgomery County,Already Attractive,Eliminated — Already Attractive,871.0,0.09968292,0,114188.0,490100.0
24031703214,Montgomery County,Less Likely,Eliminated — Already Attractive,486.0,0.22917536,0,65875.0,580600.0
24031703209,Montgomery County,Less Likely,Eliminated — Already Attractive,894.0,0.13626628,0,85230.0,541000.0
24031702502,Montgomery County,Less Likely,Eliminated — Already Attractive,2300.0,0.12575841,0,89063.0,450500.0
24031702301,Montgomery County,Goldilocks,Eliminated — Already Attractive,606.0,0.12265758,0,99265.0,383300.0
24031702101,Montgomery County,Less Likely,Eliminated — Already Attractive,497.0,0.16894171,0,71458.0,529500.0
24031702000,Montgomery County,Less Likely,Eliminated — Already Attractive,382.0,0.11463286,0,72821.0,396600.0
24031701702,Montgomery County,Less Likely,Eliminated — Already Attractive,1981.0,0.072041169,0,66548.0,583300.0
24031701602,Montgomery County,Less Likely,Eliminated — Already Attractive,370.0,0.18357083,0,79531.0,492600.0
24031703501,Montgomery County,Less Likely,Eliminated — Already Attractive,359.0,0.15214205,0,87347.0,478300.0
24031701508,Montgomery County,Less Likely,Eliminated — Already Attractive,95.0,0.11170873,0,84755.0,529800.0
24031701418,Montgomery County,Already Attractive,Eliminated — Already Attractive,66.0,0.054995682,0,108271.0,432000.0
24031700904,Montgomery County,Already Attractive,Eliminated — Already Attractive,7542.0,0.25131944,0,81438.0,598800.0
24031700903,Montgomery County,Already Attractive,Eliminated — Already Attractive,4054.0,0.15830116,0,105771.0,553100.0
24031700836,Montgomery County,Less Likely,Eliminated — Already Attractive,443.0,0.032345012,0,72447.0,447000.0
24031700832,Montgomery County,Less Likely,Eliminated — Already Attractive,326.0,0.1394807,0,80417.0,380000.0
24031700830,Montgomery County,Less Likely,Eliminated — Already Attractive,2045.0,0.10095389,0,83537.0,480500.0
24031700820,Montgomery County,Goldilocks,Eliminated — Already Attractive,1878.0,0.101082,0,92560.0,600400.0
24031700819,Montgomery County,Less Likely,Eliminated — Already Attractive,346.0,0.046933573,0,103155.0,379600.0
24031700818,Montgomery County,Less Likely,Eliminated — Already Attractive,1612.0,0.14458779,0,88590.0,410000.0
24031701423,Montgomery County,Less Likely,Eliminated — Already Attractive,102.0,0.1380132,0,89196.0,369300.0
24510140100,Baltimore city,Less Likely,Eliminated — Already Attractive,1109.0,0.2134434,1,66503.0,464800.0
